,Distrito_AVEIRO__,Distrito_BEJA__,Distrito_BRAGANÇA__,Distrito_BRAGA__,Distrito_CASTELO BRANCO__,Distrito_COIMBRA__,Distrito_FARO__,Distrito_GUARDA__,Distrito_LEIRIA__,Distrito_LISBOA__,Distrito_PORTALEGRE__,Distrito_PORTO__,Distrito_SANTARÉM__,Distrito_SETÚBAL__,Distrito_VIANA DO CASTELO__,Distrito_VILA REAL__,Distrito_VISEU__,Distrito_ÉVORA__,Grouped_Acidentes__,Grouped_Assistência e Prevenção__,Grouped_Incêndios em Bens__,Grouped_Incêndios__,Grouped_Operações__,Grouped_Segurança e Serviços__,MesOcorrencia__,NumeroMeiosTerrestresEnvolvidos_max_max,NumeroMeiosTerrestresEnvolvidos_max_mean,NumeroMeiosTerrestresEnvolvidos_max_min,NumeroOperacionaisTerrestresEnvolvidos_max_max,NumeroOperacionaisTerrestresEnvolvidos_max_mean,NumeroOperacionaisTerrestresEnvolvidos_max_min
301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,5.0,2.75,1.0,13.0,8.25,2.0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,5.0,1.95,1.0,10.0,5.95,2.0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6.0,2.5454545454545454,1.0,13.0,8.0,5.0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,6.0,2.6818181818181817,1.0,13.0,8.454545454545455,4.0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,5.0,2.0,1.0,13.0,6.8,2.0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,3.0,1.8571428571428572,1.0,12.0,6.857142857142857,4.0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,5.0,2.0555555555555554,1.0,13.0,6.888888888888889,2.0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,5.0,2.1666666666666665,1.0,13.0,7.0,3.0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,6.0,2.272727272727273,1.0,13.0,6.454545454545454,2.0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.0,2.4285714285714284,1.0,12.0,7.571428571428571,4.0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,6.0,2.857142857142857,1.0,13.0,7.857142857142857,4.0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.0,1.8571428571428572,1.0,7.0,5.571428571428571,3.0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4.0,2.125,1.0,12.0,6.5,2.0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,6.0,2.423076923076923,1.0,13.0,6.423076923076923,2.0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,6.0,2.3076923076923075,1.0,13.0,7.0,2.0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,6.0,2.4615384615384617,1.0,13.0,7.346153846153846,5.0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,6.0,2.5555555555555554,1.0,13.0,7.666666666666667,4.0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,6.0,2.8846153846153846,1.0,13.0,8.192307692307692,3.0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,6.0,2.1538461538461537,1.0,13.0,7.730769230769231,2.0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,5.0,2.4615384615384617,1.0,13.0,8.192307692307692,4.0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,6.0,2.111111111111111,1.0,13.0,7.888888888888889,2.0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.333333333333333,3.0,13.0,10.0,7.0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,6.0,4.714285714285714,3.0,13.0,11.428571428571429,8.0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,6.0,4.285714285714286,3.0,13.0,10.714285714285714,8.0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,6.0,4.166666666666667,2.0,13.0,9.333333333333334,4.0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,6.0,3.3043478260869565,1.0,13.0,7.782608695652174,2.0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,6.0,4.166666666666667,1.0,13.0,9.833333333333334,2.0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,6.0,3.8076923076923075,1.0,13.0,9.653846153846153,2.0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,6.0,4.04,1.0,13.0,9.8,2.0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,6.0,3.76,1.0,13.0,9.16,2.0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,6.0,4.423076923076923,1.0,13.0,10.73076923076923,2.0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,6.0,4.230769230769231,1.0,13.0,9.615384615384615,3.0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,6.0,4.0,2.0,13.0,9.461538461538462,4.0
334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0,1.5714285714285714,0.0,10.0,3.857142857142857,0.0
335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3.0,2.0,1.0,9.0,6.0,4.0
336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4.0,1.7272727272727273,0.0,11.0,3.8181818181818183,0.0
337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3.0,1.6363636363636365,0.0,8.0,4.0,0.0
338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6.0,2.3043478260869565,0.0,13.0,5.0,0.0
339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4.0,2.210526315789474,1.0,8.0,4.7894736842105265,2.0
340,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,5.0,2.12,0.0,12.0,5.04,0.0
341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,4.0,2.0869565217391304,1.0,10.0,5.391304347826087,2.0
342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,6.0,2.4210526315789473,0.0,13.0,5.526315789473684,0.0
343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,4.0,2.263157894736842,1.0,9.0,5.2105263157894735,2.0
344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,4.0,2.1578947368421053,1.0,10.0,4.578947368421052,2.0
345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,6.0,2.8181818181818183,1.0,13.0,6.0,1.0
346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,6.0,6.0,6.0,13.0,13.0,13.0
347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3.0,1.6,1.0,9.0,5.6,4.0
348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1.0,1.0,1.0,1.0,1.0,1.0
349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,4.0,4.0,4.0,13.0,11.0,9.0
350,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0
351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,6.0,4.0,2.0,13.0,10.0,7.0
352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,6.0,3.7142857142857144,2.0,13.0,9.428571428571429,6.0
353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,6.0,4.0,2.0,13.0,10.0,7.0
354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.0,4.111111111111111,0.0,13.0,10.11111111111111,0.0
355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,6.0,3.5555555555555554,0.0,13.0,8.444444444444445,0.0
356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,6.0,1.9473684210526316,0.0,13.0,4.421052631578948,0.0
357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,6.0,1.4545454545454546,0.0,13.0,3.3636363636363638,0.0
358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,6.0,2.25,0.0,13.0,6.35,0.0
359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6.0,4.578947368421052,0.0,13.0,10.421052631578947,0.0
360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,6.0,5.1923076923076925,0.0,13.0,11.615384615384615,0.0
361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,6.0,5.08,0.0,13.0,11.68,0.0
362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,6.0,4.916666666666667,0.0,13.0,11.291666666666666,0.0
363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,6.0,3.772727272727273,0.0,13.0,9.272727272727273,0.0
364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,6.0,3.4285714285714284,0.0,13.0,8.80952380952381,0.0
365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,6.0,3.5789473684210527,0.0,13.0,9.210526315789474,0.0
366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.0,3.0,2.0,13.0,8.25,5.0
367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,5.0,4.0,3.0,12.0,10.75,9.0
368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2.0,1.6666666666666667,0.0,7.0,5.0,0.0
369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,5.0,3.0,2.0,13.0,9.0,7.0
370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5.0,2.6875,1.0,12.0,7.5,4.0
371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,6.0,3.769230769230769,2.0,13.0,9.923076923076923,5.0
372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,5.0,2.9444444444444446,0.0,13.0,8.166666666666666,0.0
373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,5.0,3.5,1.0,13.0,9.5,2.0
374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,6.0,3.4,1.0,13.0,8.8,5.0
375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,6.0,3.0,1.0,13.0,8.117647058823529,3.0
376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,6.0,2.5,1.0,13.0,6.875,2.0
377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,6.0,3.1818181818181817,1.0,13.0,8.090909090909092,2.0
378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.375,0.0,13.0,6.5,0.0
379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4.0,2.375,1.0,10.0,6.5,3.0
380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3.0,1.0769230769230769,0.0,9.0,3.3846153846153846,0.0
381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,5.0,1.3076923076923077,0.0,11.0,3.3846153846153846,0.0
382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,5.0,2.576923076923077,1.0,13.0,6.653846153846154,2.0
383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,6.0,2.16,1.0,13.0,5.88,2.0
384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,6.0,2.259259259259259,0.0,13.0,6.481481481481482,0.0
385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,6.0,2.230769230769231,1.0,13.0,6.461538461538462,2.0
386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,6.0,2.5384615384615383,0.0,13.0,6.923076923076923,0.0
387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,6.0,2.4814814814814814,0.0,13.0,6.074074074074074,0.0
388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,6.0,2.730769230769231,1.0,13.0,6.538461538461538,2.0
389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,5.0,2.107142857142857,0.0,13.0,5.678571428571429,0.0
390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5.0,3.5714285714285716,2.0,13.0,9.285714285714286,4.0
391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,6.0,4.833333333333333,4.0,13.0,11.333333333333334,9.0
392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,6.0,3.0,0.0,13.0,7.5,0.0
393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,6.0,3.3333333333333335,0.0,13.0,8.222222222222221,0.0
394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,6.0,4.470588235294118,2.0,13.0,10.823529411764707,4.0
395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,6.0,4.2272727272727275,0.0,13.0,10.545454545454545,0.0
396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,6.0,4.04,1.0,13.0,9.88,2.0
397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,6.0,4.333333333333333,2.0,13.0,10.875,4.0
398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,6.0,4.36,2.0,13.0,10.48,4.0
399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,6.0,4.625,3.0,13.0,11.083333333333334,8.0
400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,6.0,3.9166666666666665,1.0,13.0,9.458333333333334,2.0
401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,6.0,4.416666666666667,1.0,13.0,10.25,2.0
402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6.0,3.0,1.0,13.0,6.428571428571429,2.0
403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2.5714285714285716,2.0,9.0,5.714285714285714,3.0
404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,1.8888888888888888,1.0,8.0,3.888888888888889,2.0
405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3.0,2.142857142857143,1.0,12.0,5.428571428571429,2.0
406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3.0,1.8076923076923077,1.0,7.0,4.461538461538462,2.0
407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5.0,2.16,1.0,10.0,4.68,2.0
408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,4.0,2.5,1.0,13.0,5.6923076923076925,2.0
409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,5.0,2.217391304347826,1.0,11.0,5.043478260869565,2.0
410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,5.0,1.92,1.0,13.0,4.96,2.0
411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,6.0,2.269230769230769,1.0,13.0,5.538461538461538,2.0
412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,6.0,2.269230769230769,1.0,13.0,5.923076923076923,2.0
413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,6.0,2.259259259259259,1.0,13.0,5.074074074074074,2.0
414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,6.0,6.0,6.0,13.0,13.0,13.0
415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,6.0,3.4285714285714284,1.0,13.0,9.571428571428571,4.0
416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3.0,1.3,0.0,10.0,3.9,0.0
417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,5.0,3.2,2.0,13.0,10.2,8.0
418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,2.0,1.0,0.0,6.0,3.0,0.0
419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,6.0,3.142857142857143,1.0,13.0,9.0,2.0
420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,6.0,3.2222222222222223,1.0,13.0,8.555555555555555,1.0
421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,6.0,2.6363636363636362,1.0,13.0,7.454545454545454,4.0
422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,5.0,3.5714285714285716,1.0,13.0,9.857142857142858,5.0
423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,4.5,3.0,13.0,12.25,10.0
424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,6.0,5.125,3.0,13.0,12.125,8.0
425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,6.0,3.6666666666666665,1.0,13.0,8.916666666666666,2.0
426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,6.0,3.1538461538461537,1.0,13.0,9.0,5.0
427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,6.0,3.76,1.0,13.0,10.44,3.0
428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,6.0,4.208333333333333,1.0,13.0,11.458333333333334,5.0
429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,6.0,5.37037037037037,3.0,13.0,12.555555555555555,8.0
430,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,6.0,4.88,1.0,13.0,12.16,4.0
431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,6.0,4.208333333333333,1.0,13.0,11.541666666666666,5.0
432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,6.0,4.0,1.0,13.0,10.692307692307692,3.0
433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,6.0,4.434782608695652,1.0,13.0,11.130434782608695,3.0
434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,6.0,3.769230769230769,0.0,13.0,10.26923076923077,0.0
435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.8,1.0,12.0,7.8,5.0
436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4.0,2.0,1.0,13.0,7.142857142857143,4.0
437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3.0,1.5714285714285714,1.0,13.0,6.714285714285714,3.0
438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3.0,1.8571428571428572,1.0,10.0,6.571428571428571,2.0
439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,2.15,1.0,13.0,7.2,2.0
440,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6.0,2.409090909090909,1.0,13.0,8.590909090909092,2.0
441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,2.0833333333333335,1.0,13.0,8.208333333333334,3.0
442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,5.0,2.24,1.0,13.0,8.76,5.0
443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,3.0,1.6521739130434783,1.0,13.0,6.782608695652174,2.0
444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,6.0,2.142857142857143,1.0,13.0,7.714285714285714,4.0
445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,4.0,2.1666666666666665,1.0,12.0,7.0,2.0
446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,4.0,1.6956521739130435,1.0,13.0,5.869565217391305,2.0
447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,3.4285714285714284,2.0,13.0,9.571428571428571,5.0
448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6.0,3.142857142857143,1.0,13.0,8.571428571428571,4.0
449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,6.0,2.8333333333333335,1.0,13.0,7.666666666666667,2.0
450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5.0,2.75,1.0,13.0,7.875,3.0
451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,6.0,2.9615384615384617,1.0,13.0,7.6923076923076925,3.0
452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,6.0,3.2,1.0,13.0,7.84,4.0
453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,6.0,3.111111111111111,1.0,13.0,9.222222222222221,4.0
454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,6.0,2.6923076923076925,1.0,13.0,8.461538461538462,5.0
455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,6.0,3.28,1.0,13.0,9.32,5.0
456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,6.0,2.769230769230769,1.0,13.0,8.23076923076923,4.0
457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,6.0,2.923076923076923,1.0,13.0,7.153846153846154,3.0
458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,5.0,2.2222222222222223,1.0,13.0,6.407407407407407,2.0
459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,4.428571428571429,2.0,13.0,10.571428571428571,7.0
460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6.0,4.285714285714286,2.0,13.0,10.0,4.0
461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6.0,3.5555555555555554,1.0,13.0,8.222222222222221,2.0
462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6.0,3.857142857142857,1.0,13.0,8.714285714285714,2.0
463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6.0,4.461538461538462,1.0,13.0,9.961538461538462,2.0
464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6.0,4.36,1.0,13.0,9.84,2.0
465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,6.0,4.1923076923076925,1.0,13.0,9.576923076923077,2.0
